frequency,spl_le,spl_te
20.0,45.4,31.125048526248708
20.13877262952056,45.37546112478484,31.145132583819127
20.27850815117631,45.35075198335774,31.165355997263568
20.419213246120933,45.32587139430418,31.185719733521086
20.560894641866188,45.30081816801227,31.206224766239977
20.70355911260353,45.275591106615835,31.226872075824303
20.84721347952804,45.25018900393715,31.24766264948081
20.991864611164555,45.22461064542926,31.268597481266088
21.137519423696084,45.19885480811792,31.289677572134146
21.28418488129449,45.17292026054313,31.31090392998421
21.431867996453427,45.14680576270021,31.33227756970897
21.580575830323685,45.12051006598058,31.353799513243096
21.73031549305077,45.094031913112005,31.375470789612045
21.88109414411485,45.06737003809852,31.39729243498133
22.03291899267313,45.04052316615984,31.41926549270604
22.185797297904458,45.013490013670506,31.441391013380706
22.339736369356466,44.986269288098406,31.463670054889537
22.494743567295043,44.958859687943054,31.486103682457045
22.650826303056235,44.93125990267332,31.50869296869892
22.80799203940065,44.903468612664774,31.53143899367332
22.966248290870222,44.875484489136625,31.554342844932567
23.12560262414752,44.84730619408813,31.577405617575085
23.28606265841754,44.81893238023467,31.600628414297784
23.44763606573197,44.790361690943314,31.624012345448783
23.610330571376103,44.76159276016795,31.647558529080506
23.77415395423807,44.732624212383975,31.67126809100311
23.93911404718088,44.703454662522525,31.695142164838355
24.10521873741685,44.67408271590428,31.71918189207377
24.27247596688481,44.644506968172706,31.743388422117263
24.440893732629764,44.61472600522699,31.76776291235204
24.61048008718524,44.584738403154404,31.79230652819197
24.781243138958327,44.554542728162176,31.817020443137302
24.9531910526174,44.524137536509016,31.841905838830773
25.12633204948242,44.493521374436014,31.86696390511409
25.300674407918063,44.46269277809718,31.89219584008485
25.47622646372957,44.43165027348942,31.91760285015381
25.65299661056121,44.4003923763821,31.94318615010253
25.830993300297685,44.368917592246035,31.968946963141548
26.01022504346819,44.33722441618206,31.994886520968763
26.190700409653346,44.30531133284907,32.02100606382839
26.372428027894973,44.273176816391576,32.04730684057024
26.5554165871086,44.24081933036672,32.07379010870944
26.73967483649893,44.20823732767085,32.10045713448653
26.92521158597821,44.17542925046552,32.12730919292806
27.112035706587367,44.14239353010302,32.154347567907486
27.30015613092028,44.10912858705139,32.1815735522066
27.48958185355075,44.07563283081885,32.20898844757734
27.68032193146264,44.041904659877794,32.23659356480401
27.87238548448286,44.00794246158822,32.26439022376597
28.06578169571745,43.973744612120605,32.29237975350073
28.26051981199068,43.939309476378256,32.32056349226751
28.456609144287057,43.904635407919166,32.348942787611215
28.654059068196624,43.86972074887726,32.37751899642685
28.852879024363165,43.83456382988316,32.40629348502444
29.053078518935628,43.79916296998432,32.43526762919432
29.254667124022603,43.76351647656471,32.46444281427293
29.45765447815005,43.72762264526385,32.493820435209045
29.66205028672209,43.69147975989533,32.52340189663048
29.86786432248505,43.66513857381793,32.553188612911235
30.07510642599477,43.63903981818831,32.57944456012167
30.283786506087043,43.61275997291139,32.60514576819955
30.49391454035148,43.58629778147285,32.63102530748876
30.705500575608458,43.55965197863988,32.65708441536388
30.91855472838956,43.532821290400655,32.68332433778513
31.13308718542125,43.50580443390349,32.709746329358026
31.349108204111904,43.47860011739546,32.73635165339331
31.566628113042352,43.45120704016062,32.76314158196737
31.785657312459563,43.42362389245785,32.790117395983074
32.00620627477402,43.395849355458225,32.817280385231
32.2282855450604,43.367882101181934,32.84463184845111
32.451905741561745,43.33972079243483,32.87217309339483
32.677077556197226,43.311364082744454,32.89990543688761
32.90381175507326,43.282810616295656,32.92783020489185
33.132119178998295,43.25405902786581,32.95594873257032
33.36201074400119,43.22510794275949,32.98426236435
33.59349744185307,43.195955976742795,33.01277245398635
33.826590340592965,43.1666017359771,33.04148036462804
34.06130058505689,43.137043816952485,33.07038746888211
34.297639397410805,43.107280806420555,33.09949514887965
34.535618077687126,43.07731128132693,33.128804796341804
34.775248004325015,43.04713380874316,33.158317812646395
35.01654063471449,43.01674694579826,33.188035608894864
35.25950750574412,42.98614923960967,33.21795960597979
35.50416023435271,42.95533922721383,33.248091234652776
35.75051051808472,42.9243154354962,33.27843193559289
35.99857013564954,42.89307638112085,33.30898315947556
36.24835094748474,42.86162057045953,33.33974636704189
36.499864896323054,42.829946499520254,33.37072302916854
36.75312400776343,42.79805265387539,33.401914626938044
37.008140390846044,42.76593750858923,33.433322651709624
37.264926238631205,42.73359952814514,33.464948605190486
37.523493828782414,42.70103716637207,33.496793999507624
37.78385552415333,42.66824886637066,33.52886035728014
38.0460237733789,42.63523306043882,33.56114921169201
38.310011111470565,42.60198816999674,33.59366210656544
38.57583016041556,42.568512605511415,33.62640059643461
38.84349362978051,42.53480476642067,33.65936624662006
39.113014317318985,42.50086304105663,33.69256063330352
39.384405109583454,42.46668580656862,33.72598534360325
39.65767898254144,42.43227142884563,33.75964197564994
39.93284900219587,42.39761826243815,33.793532138663124
40.209928325209965,42.36272465047949,33.82339986627697
40.488930199536085,42.32758892460658,33.85346629270772
40.76986796504927,42.29220940488019,33.88374133899128
41.05275505418505,42.25658439970462,33.91422645266392
41.337604992581646,42.220712205746814,33.944923091305824
41.62443139972677,42.18459110785489,33.97583272261083
41.91324798960866,42.148219378976194,34.00695682445652
42.20406857137191,42.11159528007465,34.03829688497494
42.49690704997767,42.07471706004769,34.06985440262373
42.79177742686844,42.03758295564248,34.10163088625779
43.08869380063767,42.0001911913716,34.13362785520138
43.38767036770369,41.96253997942821,34.16584683932083
43.68872142298855,41.92462751960052,34.19828937909761
43.991861360601504,41.88645199918573,34.230957025702054
44.29710467452719,41.84801159290338,34.263851341067465
44.60446595931875,41.80930446280805,34.29697389796486
44.91395991079549,41.770328758201494,34.33032628007811
45.225601326745576,41.73108261554415,34.36391008207969
45.539405107633605,41.691564158366056,34.397726909706925
45.85538625731298,41.656390653647364,34.43177837983875
46.17355988374338,41.628746965144494,34.46606612057304
46.49394119971296,41.60091146727447,34.50059177130443
46.81654552356587,41.57288282914277,34.53535698280271
47.14138827993456,41.544659710620294,34.57036341729177
47.46848500047733,41.516240762279295,34.60561274852903
47.79785132462101,41.48762462532881,34.64110666188554
48.12950300030849,41.45880993154977,34.67684685442646
48.463455884752,41.429795303229504,34.7128350349923
48.79972594519101,41.4005793530959,34.74907292428059
49.13832925965581,41.3711606842511,34.78556225492811
49.47928201773629,41.341537890104675,34.82230477159381
49.822600521355774,41.311709554306375,34.85930223104214
50.1683011855508,41.28167425067843,34.89627252191048
50.5164005392557,41.251430543147336,34.932956874469724
50.866915226093,41.220976985675215,34.96989576623231
51.2198620051692,41.19031212219066,35.00709096335197
51.57525775187602,41.159434486519125,35.04454424423712
51.93311945869743,41.12834260231281,35.08225739963591
52.29346423602185,41.0970349829801,35.1202322327218
52.65630931296043,41.065510131614445,35.15847055917983
53.021672038170784,41.03376654092283,35.19697420729343
53.38956988068642,41.00180269315368,35.23574501803176
53.76002043075213,40.9696170600243,35.27478484513783
54.13304140066484,40.93720810264781,35.31409555521709
54.50865062562059,40.904574271459566,35.35367902782664
54.88686606456732,40.87171400614305,35.39353715556517
55.26770580106341,40.83862573555531,35.4336718441634
55.65118804414249,40.80530787765178,35.474085012575216
56.03733112918391,40.77175883941068,35.51477859306943
56.42615351878945,40.73797701675685,35.55575453132213
56.81767380366609,40.70396079448504,35.597014786509746
57.211910703514846,40.66970854618268,35.63856133140272
57.60888306792594,40.635218634152125,35.68039615245981
58.00860987727984,40.60048940933235,35.72252124992307
58.41111024365494,40.5655192112201,35.76493863791353
58.81640341174128,40.5303063677905,35.80765034452743
59.224508759760695,40.49484919541713,35.85065841193323
59.63544580039345,40.45914599879147,35.893964896469264
60.04923418171099,40.42319507084191,35.933720273435306
60.46589368811557,40.386994692652095,35.972980021659964
60.88544424128607,40.35054313337872,36.012512178809395
61.30790590113055,40.313838650168826,36.05231863502873
61.73329886674546,40.27687948807642,36.09240129357814
62.16164347738128,40.239663879978586,36.13276207092381
62.59296021341505,40.202190046491005,36.173402896829565
63.0272696973296,40.16445619588286,36.21432571444916
63.46459269469953,40.126460523991184,36.25553248041918
63.90495011518425,40.08820121413456,36.29702516495258
64.34836301352743,40.049676437026314,36.33880575193292
64.79485259056395,40.010884350687014,36.380876239009154
65.2444401942334,39.971823100356424,36.423238637691234
65.69714732060088,39.932490818404794,36.46589497344621
66.15299561488483,39.89288562424359,36.50884728579511
66.61200687249178,39.85300562423557,36.55209762841043
67.07420304005862,39.81284891160423,36.595648069214384
67.53960621650184,39.77241356634265,36.63950069047769
68.00823865407413,39.73169765512169,36.6836575889192
68.48012275942848,39.69069923119756,36.72812087580611
68.9552810946893,39.64941633431873,36.77289267705496
69.43373637853124,39.60784699063218,36.81797513333318
69.91551148726552,39.5659892125891,36.86206359363885
70.40062945593358,39.52384099884978,36.90435466108076
70.88911347940872,39.48140033418793,36.94693917065439
71.3809869135046,39.43866518939441,36.98981915844653
71.87627327609256,39.39563352118009,37.03299667467166
72.37499624822561,39.352303272078224,37.07647378376993
72.8771796752709,39.30867237034609,37.12025256450586
73.38284756804988,39.264738729865854,37.1643351100678
73.89202410398606,39.220500250044935,37.20872352816792
74.40473362826137,39.17595481571548,37.25341994114304
74.92100065497986,39.13110029703327,37.298426486056094
75.44084986833995,39.08593454937589,37.34374531479831
75.96430612381474,39.040455413240174,37.389378594192095
76.49139444933999,38.994660714138966,37.43532850609463
77.02214004651142,38.94854826249714,37.481597247502215
77.55656829178916,38.90692011224124,37.52818703065529
78.09470473771121,38.8752668112261,37.5751000831442
78.63657511411542,38.843393879620216,37.62233864801576
79.18220532936918,38.81129979348786,37.669904983880414
79.73162147160883,38.778983018319266,37.7178013650203
80.28484980998645,38.746442008957295,37.76134336588494
80.84191679592612,38.713675209523494,37.80516797160464
81.40284906438879,38.680681053343775,37.84929666011302
81.96767343514524,38.64745796287347,37.89373154132847
82.53641691405909,38.61400434962189,37.938474739809365
83.10910669437752,38.58031861407641,37.983528394855576
83.68577015803162,38.54639914562599,38.02889466061079
84.2664348769458,38.51224432248412,38.07457570616554
84.85112861435556,38.47785251161135,38.12057371566082
85.43987932613558,38.44322206863714,38.16689088839262
86.03271516213591,38.408351337781276,38.21352943891703
86.62966446752799,38.373238651774706,38.26049159715609
87.23075578416012,38.3378823317798,38.3077796085045
87.83601785192172,38.30228068731011,38.35539573393688
88.445479610118,38.266432016149494,38.40334225011596
89.05917019885312,38.23033460427079,38.45162144950137
89.67711896042374,38.193986725753824,38.50023564045927
90.29935544072204,38.15738664270289,38.5437339375238
90.925909390648,38.12053260516368,38.58456900843176
91.55681076753238,38.08342285103958,38.62568741884807
92.19208973656868,38.04605560600744,38.66709113476112
92.83177667225556,38.00842908343276,38.70878213580064
93.47590215984928,37.9705414842842,38.75076241533224
94.12449699682564,37.93239099704764,38.79303398055277
94.77759219435308,37.89397579763951,38.83559885258627
95.43521897877493,37.85529404931961,38.878459066580646
96.0974087931026,37.81634390260328,38.921616671804905
96.76419329851916,37.77712349517294,38.96507373174722
97.43560437589264,37.7376309517891,39.008832324213486
98.11167412730096,37.69786438420067,39.0528945414268
98.79243487756642,37.657821891054674,39.09726249012736
99.47791917580126,37.61750155780537,39.141938291673306
100.16815979696426,37.57690145662264,39.1844091581528
100.86318974342718,37.53601964629993,39.22232118045194
101.56304224655342,37.49485417216131,39.260496260302325
102.26775076828652,37.453403065968104,39.29893622296337
102.97734900274986,37.411664345824754,39.337642906359264
103.69187087785828,37.36963601608404,39.3766181611669
104.41135055693952,37.32731606725171,39.41586385090434
105.1358224403684,37.28470247589035,39.45538185201988
105.86532116721123,37.24179320452266,39.49517405398184
106.59988161688176,37.19858620153404,39.535242359368816
107.33953891080954,37.1550794010745,39.57558868396076
108.08432841411832,37.11127072295988,39.61621495683045
108.83428573731776,37.06715807257237,39.65712312043583
109.58944673800576,37.022739340760374,39.69831513071283
110.3498475225826,36.97801240373771,39.7397929571689
111.11552444797758,36.932975122982,39.78155858297717
111.88651412338756,36.88762534513244,39.82361400507129
112.66285341202703,36.84196090188687,39.865961234240885
113.44457943289088,36.79597960989805,39.90860229522773
114.23172956252871,36.749679270669326,39.95153922682251
115.02434143683227,36.70305767044949,39.99477408196233
115.82245295283518,36.6561125801269,40.038308927828886
116.62610227052438,36.60884175512295,40.08214584594728
117.43532781466511,36.56124293528474,40.12628693228554
118.25016827663764,36.51331384477696,40.170734297354855
119.07066261628742,36.46505219197318,40.21549006631046
