frequency,spl_le,spl_te
20.0,49.7736,34.249032079980886
20.13877262952056,49.752771720687534,34.268112901979805
20.27850815117631,49.73179892162064,34.287326118770835
20.419213246120933,49.71068060003,34.30667264899265
20.560894641866188,49.689415746188445,34.32615341765801
20.70355911260353,49.6680033433627,34.34576935619802
20.84721347952804,49.64644236776473,34.3655214025066
20.991864611164555,49.624731788502814,34.38541050098542
21.137519423696084,49.60287056753227,34.40543760258898
21.28418488129449,49.580857659605805,34.425603664870096
21.431867996453427,49.55869201222352,34.445909652025705
21.580575830323685,49.53637256558261,34.46635653494294
21.73031549305077,49.51389825252672,34.48694529124557
21.88109414411485,49.491267998494855,34.50767690534074
22.03291899267313,49.46848072147006,34.52855236846601
22.185797297904458,49.44553533192764,34.5495726787368
22.339736369356466,49.42243073278311,34.57073884119408
22.494743567295043,49.39916581933972,34.592051867852405
22.650826303056235,49.37573947923563,34.613512777748355
22.80799203940065,49.35215059239072,34.635122596989206
22.966248290870222,49.32839803095306,34.656882358802044
23.12560262414752,49.30448065924497,34.6787931035831
23.28606265841754,49.280397333708734,34.70085587894756
23.44763606573197,49.256146902851874,34.723071739779606
23.610330571376103,49.23172820719217,34.74544174828289
23.77415395423807,49.20714007920216,34.7679669740313
23.939114047180876,49.18238134325333,34.79064849402009
24.105218737416852,49.15745081555995,34.8134873927174
24.27247596688481,49.1323473041224,34.836484762116086
24.440893732629764,49.10706960867023,34.85964170178595
24.610480087185238,49.0832512116106,34.88295931892629
24.781243138958327,49.05979418389916,34.90643872841887
24.9531910526174,49.0361743965169,34.93008105288119
25.12633204948242,49.012390720134455,34.9538874227202
25.300674407918063,48.98844201758645,34.9778589761863
25.47622646372957,48.96432714381714,35.001996859427805
25.65299661056121,48.94004494582565,35.02630222654574
25.830993300297685,48.91559426261087,35.050776239649
26.01022504346819,48.89097392511592,35.075420068909914
26.190700409653346,48.86618275617228,35.10023489262023
26.372428027894973,48.84121957044348,35.12522189724741
26.5554165871086,48.81608317436845,35.1503822774914
26.73967483649893,48.790772366104406,35.17571723634168
26.92521158597821,48.76528593546946,35.2012279851349
27.112035706587367,48.7396226638847,35.226915743612665
27.30015613092028,48.713781324315946,35.25278173997996
27.48958185355075,48.687760681215074,35.278827210963804
27.68032193146264,48.66155949046096,35.30505340187242
27.87238548448286,48.63517649929997,35.33146156665478
28.06578169571745,48.60861044628608,35.35805296796052
28.26051981199068,48.58186006122055,35.38482887720034
28.456609144287057,48.55492406509121,35.411790574606826
28.654059068196624,48.52780117001129,35.43893934929558
28.852879024363165,48.50049007915784,35.46627649932692
29.053078518935628,48.47298948670976,35.493803331767936
29.254667124022603,48.44529807778531,35.521521162754965
29.45765447815005,48.41741452837928,35.54943131755652
29.66205028672209,48.38933750529967,35.57753513063669
29.86786432248505,48.36106566610397,35.60583394571889
30.07510642599477,48.33259765903495,35.6243104745943
30.283786506087043,48.30557374880888,35.64093981149228
30.49391454035148,48.27899094277908,35.65768453323069
30.705500575608458,48.25222368845462,35.674545440422406
30.91855472838956,48.22527070601679,35.69152333923548
31.13308718542125,48.19813070676664,35.70861904143165
31.349108204111904,48.17080239306343,35.72583336440519
31.566628113042352,48.14328445826257,35.743167131221945
31.785657312459563,48.11557558665315,35.76062117065874
32.00620627477402,48.08767445339502,35.77819631724295
32.2282855450604,48.05957972445544,35.79589341129245
32.451905741561745,48.03129005654534,35.81371329895575
32.677077556197226,48.00280409705503,35.83165683225249
32.90381175507326,47.974120483989566,35.849724869114155
33.132119178998295,47.94523784590365,35.867918273425104
33.36201074400119,47.916154801836,35.88623791506385
33.59349744185307,47.88686996124336,35.90468466994471
33.826590340592965,47.85738192393401,35.923259420059615
34.06130058505689,47.82768928000082,35.941963053520325
34.297639397410805,47.79779060975383,35.96079646460088
34.535618077687126,47.76768448365237,35.979760553780366
34.775248004325015,47.73736946223673,35.998856227785936
35.01654063471449,47.70684409605929,36.01808439963623
35.25950750574412,47.67610692561528,36.037445988684944
35.50416023435271,47.64515648127294,36.056941920664855
35.75051051808472,47.61399128320329,36.07657312773206
35.99857013564954,47.58260984130936,36.09634054851053
36.24835094748474,47.55101065515494,36.11624512813702
36.499864896323054,47.51919221389285,36.136287818306215
36.75312400776343,47.48715299619271,36.15646957731629
37.008140390846044,47.45489147016816,36.17679137011467
37.264926238631205,47.422406093303664,36.19725416834421
37.523493828782414,47.389823605732815,36.21785895038963
37.78385552415333,47.35805813426548,36.23860670142432
38.0460237733789,47.32607225389796,36.259498413457386
38.310011111470565,47.29386443529415,36.28053508538115
38.57583016041556,47.26143313850639,36.30171772301888
38.84349362978051,47.228776812901934,36.32304733917287
39.113014317318985,47.19589389708875,36.34452495367288
39.384405109583454,47.16278281884088,36.36615159342488
39.65767898254144,47.12944199502327,36.38792829246019
39.93284900219587,47.09586983151608,36.409856091984864
40.209928325209965,47.06206472313847,36.4257936265053
40.488930199536085,47.02802505357182,36.441829421686336
40.76986796504927,46.99374919528248,36.45797648334055
41.05275505418505,46.959235509443936,36.474235583505
41.337604992581646,46.924482345858486,36.49060749957363
41.62443139972677,46.88948804287829,36.50709301433441
41.91324798960866,46.85425092732596,36.52369291600681
42.20406857137191,46.81876931441453,36.540407998279456
42.49690704997767,46.78304150766692,36.55723906034808
42.79177742686844,46.74706579883486,36.57418690695375
43.08869380063767,46.71084046781712,36.59125234842133
43.38767036770369,46.67436378257735,36.60843620069822
43.68872142298855,46.63763399906123,36.62573928539341
43.991861360601504,46.6006493611131,36.64316242981669
44.29710467452719,46.563408100391975,36.66070646701828
44.60446595931875,46.52590843628701,36.67837223582862
44.91395991079549,46.488148575832334,36.696160580898464
45.225601326745576,46.45012671362138,36.71407235273932
45.539405107633605,46.41184103172051,36.73210840776407
45.85538625731298,46.37328969958213,36.75026960832791
46.17355988374338,46.33447087395712,36.768556822769625
46.49394119971296,46.29666487332476,36.78697092545308
46.81654552356587,46.26180438821618,36.80551279680901
47.14138827993456,46.226702019048346,36.82418332337716
47.46848500047733,46.191356087476926,36.84298339784863
47.79785132462101,46.15576490351215,36.861913919108574
48.12950300030849,46.11992676543805,36.88097579227919
48.463455884752,46.08383995973107,36.900169928762985
48.79972594519101,46.04750276097814,36.91949724628634
49.13832925965581,46.0109134317942,36.93895866894341
49.47928201773629,45.97407022273909,36.958555127240295
49.822600521355774,45.93697137223395,36.978287558139534
50.1683011855508,45.89961510647697,36.996461324968514
50.5164005392557,45.86199963935859,37.01152114082453
50.866915226093,45.82412317237607,37.02668545119286
51.2198620051692,45.78598389454754,37.04195498112244
51.57525775187602,45.747579982325405,37.057330460693
51.93311945869743,45.70890959950912,37.07281262505007
